player id,team id,player,team,posicion,Edad,appearances,minutesPlayed,rating,goals,assists,goalsAssistsSum,penaltyGoals,expectedGoals,expectedAssists,totalShots,shotsOnTarget,shotsOffTarget,bigChancesCreated,keyPasses,totalPasses,accuratePassesPercentage,successfulDribbles,tackles,interceptions,ballRecovery,clearances,blockedShots,totalDuelsWon,duelLost,wasFouled,fouls,yellowCards,redCards,ownGoals,goals_per90,assists_per90,goalsAssistsSum_per90,expectedGoals_per90,expectedAssists_per90,totalShots_per90,shotsOnTarget_per90,keyPasses_per90,successfulDribbles_per90,tackles_per90,interceptions_per90,ballRecovery_per90,totalDuelsWon_per90,wasFouled_per90,fouls_per90,yellowCards_per90,redCards_per90
949675,93109,Mauro Burruchaga,Deportivo Morón,Mediocampista,28,27,2116.0,6.96,1,0,1.0,0,,,13.0,4.0,,,16.0,936.0,75.11,12.0,,,343.0,56.0,7.0,246.0,228.0,21.0,54.0,8,0,0.0,0.04,0.0,0.04,,,0.55,0.17,0.68,0.51,,,14.59,10.46,0.89,2.3,0.34,0.0
989836,340432,Ezequiel Navarro,Ciudad de Bolivar,Defensor,25,25,2208.0,6.96,0,0,0.0,0,,,4.0,2.0,,,1.0,704.0,77.98,6.0,,,283.0,110.0,24.0,179.0,135.0,7.0,21.0,9,1,0.0,0.0,0.0,0.0,,,0.16,0.08,0.04,0.24,,,11.54,7.3,0.29,0.86,0.37,0.04
1908080,4936,Lucas Romeo,Quilmes Atlético Club,Defensor,22,9,627.0,6.96,0,0,0.0,0,,,0.0,0.0,,,2.0,250.0,78.0,1.0,,,90.0,48.0,10.0,62.0,59.0,4.0,8.0,1,0,1.0,0.0,0.0,0.0,,,0.0,0.0,0.29,0.14,,,12.92,8.9,0.57,1.15,0.14,0.0
594426,6074,Esteban Burgos,Godoy Cruz,Defensor,34,18,1227.0,6.95,1,0,1.0,1,,,6.0,3.0,,,4.0,687.0,84.57,0.0,,,184.0,55.0,17.0,82.0,53.0,4.0,7.0,3,0,0.0,0.07,0.0,0.07,,,0.44,0.22,0.29,0.0,,,13.5,6.01,0.29,0.51,0.22,0.0
843404,222120,Leonardo Marinucci,Deportivo Madryn,Delantero,33,24,1638.0,6.95,4,2,6.0,1,,,30.0,9.0,,,23.0,609.0,70.11,18.0,,,71.0,5.0,0.0,134.0,188.0,17.0,17.0,4,0,0.0,0.22,0.11,0.33,,,1.65,0.49,1.26,0.99,,,3.9,7.36,0.93,0.93,0.22,0.0
1465702,4936,Ulises Vera,Quilmes Atlético Club,Mediocampista,22,25,1911.0,6.95,4,3,7.0,0,,,35.0,12.0,,,26.0,657.0,70.62,29.0,,,175.0,15.0,0.0,160.0,207.0,21.0,29.0,2,0,0.0,0.19,0.14,0.33,,,1.65,0.57,1.22,1.37,,,8.24,7.54,0.99,1.37,0.09,0.0
155706,265787,Jorge Valdez,Agropecuario Argentino,Mediocampista,32,22,1056.0,6.95,2,0,2.0,0,,,31.0,10.0,,,14.0,529.0,79.96,6.0,,,109.0,12.0,1.0,113.0,106.0,16.0,20.0,3,0,0.0,0.17,0.0,0.17,,,2.64,0.85,1.19,0.51,,,9.29,9.63,1.36,1.7,0.26,0.0
1065612,53799,Tomás Castro Ponce,Atlanta,Mediocampista,25,27,2397.0,6.95,0,3,3.0,0,,,25.0,6.0,,,15.0,1106.0,82.82,21.0,,,250.0,32.0,2.0,206.0,205.0,36.0,28.0,4,0,0.0,0.0,0.11,0.11,,,0.94,0.23,0.56,0.79,,,9.39,7.73,1.35,1.05,0.15,0.0
941471,93513,Nicolás Del Priore,Tristán Suárez,Mediocampista,30,25,2234.0,6.95,0,2,2.0,0,,,10.0,0.0,,,10.0,933.0,82.42,2.0,,,254.0,39.0,6.0,118.0,126.0,8.0,29.0,4,0,0.0,0.0,0.08,0.08,,,0.4,0.0,0.4,0.08,,,10.23,4.75,0.32,1.17,0.16,0.0
1110008,36841,Misael Tarón,Club Ferro Carril Oeste,Defensor,26,14,999.0,6.95,0,1,1.0,0,,,3.0,1.0,,,3.0,368.0,78.8,1.0,,,153.0,64.0,0.0,128.0,60.0,7.0,16.0,6,0,0.0,0.0,0.09,0.09,,,0.27,0.09,0.27,0.09,,,13.78,11.53,0.63,1.44,0.54,0.0
2485104,4938,Joaquin Flores,Almagro,Defensor,,2,180.0,6.95,0,0,0.0,0,,,0.0,0.0,,,0.0,44.0,65.91,2.0,,,22.0,6.0,0.0,14.0,13.0,4.0,3.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.0,,,11.0,7.0,2.0,1.5,0.0,0.0
1479452,213042,Aron Rodrigo Aguero Gimenez,Deportivo Maipú,Defensor,23,26,2340.0,6.95,0,0,0.0,0,,,5.0,2.0,,,1.0,1022.0,85.62,3.0,,,295.0,98.0,20.0,204.0,117.0,11.0,23.0,6,0,1.0,0.0,0.0,0.0,,,0.19,0.08,0.04,0.12,,,11.35,7.85,0.42,0.88,0.23,0.0
1182428,222126,Lautaro Gordillo,Gimnasia y Tiro de Salta,Delantero,27,25,1922.0,6.95,12,0,12.0,3,,,47.0,20.0,,,16.0,393.0,72.26,5.0,,,70.0,19.0,5.0,172.0,398.0,17.0,36.0,5,0,0.0,0.56,0.0,0.56,,,2.2,0.94,0.75,0.23,,,3.28,8.05,0.8,1.69,0.23,0.0
1112851,255425,Joaquín Ledesma,CA Mitre,Portero,37,13,1170.0,6.95,0,0,0.0,0,,,0.0,0.0,,,0.0,212.0,81.13,0.0,,,65.0,4.0,0.0,12.0,0.0,5.0,0.0,0,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.0,0.92,0.38,0.0,0.0,0.0
932870,265787,Alan Perez,Agropecuario Argentino,Defensor,35,24,2143.0,6.95,1,0,1.0,0,,,5.0,1.0,,,8.0,848.0,75.47,0.0,,,225.0,73.0,15.0,131.0,92.0,10.0,6.0,1,0,0.0,0.04,0.0,0.04,,,0.21,0.04,0.34,0.0,,,9.45,5.5,0.42,0.25,0.04,0.0
943167,5292,David Gallardo,Gimnasia Y Esgrima De Jujuy,Mediocampista,29,24,1723.0,6.95,4,3,7.0,0,,,28.0,9.0,,,18.0,409.0,67.73,48.0,,,95.0,13.0,0.0,173.0,180.0,31.0,19.0,1,0,0.0,0.21,0.16,0.37,,,1.46,0.47,0.94,2.51,,,4.96,9.04,1.62,0.99,0.05,0.0
2450911,255426,Francisco Borda,Central Norte de Salta,Delantero,24,22,1785.0,6.95,4,2,6.0,1,,,42.0,15.0,,,16.0,268.0,66.04,18.0,,,44.0,16.0,0.0,215.0,419.0,40.0,37.0,4,0,1.0,0.2,0.1,0.3,,,2.12,0.76,0.81,0.91,,,2.22,10.84,2.02,1.87,0.2,0.0
1627951,255426,Enzo Vázquez,Central Norte de Salta,Portero,26,20,1800.0,6.95,0,0,0.0,0,,,0.0,0.0,,,0.0,353.0,72.8,0.0,,,110.0,4.0,0.0,20.0,2.0,5.0,0.0,4,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,5.5,1.0,0.25,0.0,0.2,0.0
941534,3207,Alan Bonansea,Club Atletico Colón,Delantero,30,24,2085.0,6.94,7,2,9.0,0,,,41.0,21.0,,,13.0,353.0,56.09,15.0,,,41.0,26.0,3.0,228.0,426.0,19.0,19.0,2,0,0.0,0.3,0.09,0.39,,,1.77,0.91,0.56,0.65,,,1.77,9.84,0.82,0.82,0.09,0.0
1627950,43740,Enzo Cardozo,Almirante Brown,Defensor,20,23,1826.0,6.94,1,1,2.0,0,,,10.0,2.0,,,4.0,648.0,66.36,14.0,,,183.0,83.0,4.0,180.0,156.0,24.0,25.0,8,0,0.0,0.05,0.05,0.1,,,0.49,0.1,0.2,0.69,,,9.02,8.87,1.18,1.23,0.39,0.0
896985,23950,Nicolás Castro,San Martín de Tucumán,Mediocampista,36,21,1230.0,6.94,0,1,1.0,0,,,13.0,3.0,,,20.0,432.0,72.22,15.0,,,94.0,10.0,4.0,99.0,94.0,17.0,19.0,1,0,0.0,0.0,0.07,0.07,,,0.95,0.22,1.46,1.1,,,6.88,7.24,1.24,1.39,0.07,0.0
2465554,112491,Román Etcheverri,Acassuso,Defensor,23,20,1688.0,6.94,0,0,0.0,0,,,9.0,2.0,,,7.0,665.0,62.71,12.0,,,185.0,77.0,11.0,172.0,129.0,20.0,16.0,9,0,1.0,0.0,0.0,0.0,,,0.48,0.11,0.37,0.64,,,9.86,9.17,1.07,0.85,0.48,0.0
47333,5292,Cristian Menéndez,Gimnasia Y Esgrima De Jujuy,Delantero,38,22,1568.0,6.94,7,1,8.0,0,,,32.0,11.0,,,8.0,170.0,61.76,4.0,,,29.0,16.0,3.0,105.0,190.0,15.0,12.0,1,0,0.0,0.4,0.06,0.46,,,1.84,0.63,0.46,0.23,,,1.66,6.03,0.86,0.69,0.06,0.0
940695,222126,Juan Galetto,Gimnasia y Tiro de Salta,Defensor,29,21,1302.0,6.94,2,0,2.0,0,,,20.0,4.0,,,7.0,462.0,66.45,9.0,,,132.0,58.0,3.0,108.0,90.0,9.0,9.0,4,0,0.0,0.14,0.0,0.14,,,1.38,0.28,0.48,0.62,,,9.12,7.47,0.62,0.62,0.28,0.0
1095779,3200,Bruno Palazzo,Nueva Chicago,Defensor,25,20,1647.0,6.94,0,1,1.0,0,,,13.0,4.0,,,13.0,703.0,72.55,12.0,,,176.0,64.0,2.0,162.0,127.0,25.0,22.0,7,0,0.0,0.0,0.05,0.05,,,0.71,0.22,0.71,0.66,,,9.62,8.85,1.37,1.2,0.38,0.0
1131027,273657,Gabriel Aranda,Racing de Córdoba,Defensor,25,15,1188.0,6.94,0,0,0.0,0,,,3.0,0.0,,,1.0,365.0,76.99,1.0,,,138.0,75.0,7.0,78.0,55.0,5.0,11.0,2,0,0.0,0.0,0.0,0.0,,,0.23,0.0,0.08,0.08,,,10.45,5.91,0.38,0.83,0.15,0.0
1485504,112491,Santiago Bellatti,Acassuso,Defensor,24,21,1728.0,6.94,1,0,1.0,0,,,9.0,6.0,,,0.0,469.0,74.41,0.0,,,188.0,119.0,11.0,142.0,82.0,6.0,14.0,2,0,0.0,0.05,0.0,0.05,,,0.47,0.31,0.0,0.0,,,9.79,7.4,0.31,0.73,0.1,0.0
1597474,93109,Santiago Kubiszyn,Deportivo Morón,Mediocampista,23,26,1943.0,6.94,2,5,7.0,0,,,29.0,6.0,,,18.0,746.0,76.68,16.0,,,190.0,24.0,2.0,203.0,182.0,29.0,39.0,6,0,0.0,0.09,0.23,0.32,,,1.34,0.28,0.83,0.74,,,8.8,9.4,1.34,1.81,0.28,0.0
994721,112497,Gabriel Cañete,Los Andes,Mediocampista,27,23,1785.0,6.94,0,0,0.0,0,,,12.0,2.0,,,9.0,837.0,77.18,10.0,,,259.0,34.0,7.0,191.0,196.0,32.0,44.0,7,1,0.0,0.0,0.0,0.0,,,0.61,0.1,0.45,0.5,,,13.06,9.63,1.61,2.22,0.35,0.05
974722,112491,Lázaro Romero,Acassuso,Delantero,30,18,1015.0,6.94,3,4,7.0,1,,,12.0,5.0,,,13.0,128.0,66.41,13.0,,,36.0,13.0,1.0,110.0,172.0,36.0,24.0,5,0,0.0,0.27,0.35,0.62,,,1.06,0.44,1.15,1.15,,,3.19,9.75,3.19,2.13,0.44,0.0
1084975,270344,Ramiro Luna,Ferrocarril Midland,Mediocampista,31,17,691.0,6.94,1,2,3.0,0,,,15.0,4.0,,,11.0,380.0,77.89,14.0,,,57.0,10.0,1.0,59.0,68.0,7.0,6.0,0,0,0.0,0.13,0.26,0.39,,,1.95,0.52,1.43,1.82,,,7.42,7.68,0.91,0.78,0.0,0.0
857479,34976,Facundo Soloa,Atlético de Rafaela,Mediocampista,29,17,1460.0,6.94,0,0,0.0,0,,,3.0,1.0,,,2.0,561.0,78.25,3.0,,,253.0,29.0,10.0,179.0,176.0,15.0,34.0,5,0,0.0,0.0,0.0,0.0,,,0.18,0.06,0.12,0.18,,,15.6,11.03,0.92,2.1,0.31,0.0
592088,222120,Marcelo Meli,Deportivo Madryn,Mediocampista,33,19,1467.0,6.93,1,1,2.0,1,,,12.0,4.0,,,10.0,618.0,79.13,7.0,,,124.0,13.0,1.0,124.0,130.0,30.0,21.0,6,1,0.0,0.06,0.06,0.12,,,0.74,0.25,0.61,0.43,,,7.61,7.61,1.84,1.29,0.37,0.06
1131028,3200,Gabriel Vega,Nueva Chicago,Mediocampista,24,12,753.0,6.93,1,0,1.0,0,,,9.0,2.0,,,6.0,323.0,87.31,10.0,,,71.0,5.0,1.0,109.0,104.0,29.0,8.0,0,0,0.0,0.12,0.0,0.12,,,1.08,0.24,0.72,1.2,,,8.49,13.03,3.47,0.96,0.0,0.0
938547,43740,Maximo Levi,Almirante Brown,Defensor,30,19,1602.0,6.93,1,0,1.0,0,,,3.0,1.0,,,2.0,660.0,76.06,1.0,,,195.0,62.0,2.0,115.0,71.0,9.0,10.0,4,0,0.0,0.06,0.0,0.06,,,0.17,0.06,0.11,0.06,,,10.96,6.46,0.51,0.56,0.22,0.0
1650470,213042,Santiago Paulini,Deportivo Maipú,Defensor,24,18,1216.0,6.93,1,0,1.0,0,,,5.0,2.0,,,1.0,631.0,84.94,0.0,,,156.0,67.0,11.0,81.0,59.0,3.0,14.0,2,0,0.0,0.07,0.0,0.07,,,0.37,0.15,0.07,0.0,,,11.55,6.0,0.22,1.04,0.15,0.0
1093190,36841,Sebastián Corda,Club Ferro Carril Oeste,Defensor,31,17,995.0,6.93,0,1,1.0,0,,,8.0,1.0,,,9.0,451.0,76.27,10.0,,,122.0,33.0,2.0,89.0,62.0,6.0,5.0,1,0,0.0,0.0,0.09,0.09,,,0.72,0.09,0.81,0.9,,,11.04,8.05,0.54,0.45,0.09,0.0
1385490,3214,Mario Sanabria,Club Atlético Chacarita Juniors,Mediocampista,24,27,1744.0,6.93,1,3,4.0,0,,,27.0,10.0,,,24.0,487.0,61.6,51.0,,,78.0,11.0,0.0,173.0,183.0,23.0,17.0,2,0,0.0,0.05,0.15,0.21,,,1.39,0.52,1.24,2.63,,,4.03,8.93,1.19,0.88,0.1,0.0
1167615,4936,Aaron Spetale,Quilmes Atlético Club,Delantero,26,24,1308.0,6.93,7,1,8.0,0,,,46.0,22.0,,,14.0,351.0,65.24,7.0,,,43.0,6.0,0.0,163.0,291.0,19.0,26.0,2,0,0.0,0.48,0.07,0.55,,,3.17,1.51,0.96,0.48,,,2.96,11.22,1.31,1.79,0.14,0.0
1108944,3207,Matias Budino,Club Atletico Colón,Portero,31,25,2250.0,6.93,0,0,0.0,0,,,0.0,0.0,,,0.0,397.0,78.34,0.0,,,103.0,6.0,0.0,11.0,3.0,3.0,1.0,1,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,4.12,0.44,0.12,0.04,0.04,0.0
1799515,4936,Ramiro Martínez,Quilmes Atlético Club,Mediocampista,22,24,1397.0,6.93,1,2,3.0,0,,,33.0,9.0,,,12.0,487.0,68.17,26.0,,,139.0,19.0,6.0,199.0,227.0,32.0,39.0,8,0,0.0,0.06,0.13,0.19,,,2.13,0.58,0.77,1.68,,,8.95,12.82,2.06,2.51,0.52,0.0
1092609,224646,Santiago Sala,Güemes,Delantero,24,27,2228.0,6.93,4,2,6.0,0,,,46.0,19.0,,,25.0,732.0,73.22,39.0,,,113.0,19.0,0.0,222.0,346.0,35.0,38.0,4,0,0.0,0.16,0.08,0.24,,,1.86,0.77,1.01,1.58,,,4.56,8.97,1.41,1.54,0.16,0.0
848616,6074,Juan Andrada,Godoy Cruz,Mediocampista,31,11,512.0,6.93,0,1,1.0,0,,,6.0,2.0,,,4.0,271.0,83.76,5.0,,,58.0,9.0,6.0,73.0,61.0,22.0,8.0,0,0,0.0,0.0,0.18,0.18,,,1.05,0.35,0.7,0.88,,,10.2,12.83,3.87,1.41,0.0,0.0
933181,4938,Matías Cortave,Almagro,Defensor,34,25,2190.0,6.93,0,0,0.0,0,,,3.0,1.0,,,0.0,614.0,76.06,8.0,,,249.0,100.0,30.0,208.0,130.0,8.0,23.0,4,0,0.0,0.0,0.0,0.0,,,0.12,0.04,0.0,0.33,,,10.23,8.55,0.33,0.95,0.16,0.0
1469367,255426,Elias Calderón,Central Norte de Salta,Defensor,25,21,1890.0,6.92,1,1,2.0,0,,,11.0,3.0,,,2.0,646.0,73.99,5.0,,,329.0,109.0,11.0,247.0,166.0,20.0,32.0,5,0,1.0,0.05,0.05,0.1,,,0.52,0.14,0.1,0.24,,,15.67,11.76,0.95,1.52,0.24,0.0
129517,93109,Mariano Bittolo,Deportivo Morón,Mediocampista,36,23,1531.0,6.92,0,2,2.0,0,,,7.0,1.0,,,17.0,587.0,74.79,6.0,,,148.0,13.0,1.0,121.0,103.0,31.0,8.0,2,0,0.0,0.0,0.12,0.12,,,0.41,0.06,1.0,0.35,,,8.7,7.11,1.82,0.47,0.12,0.0
107418,3214,Enrique Bologna,Club Atlético Chacarita Juniors,Portero,44,17,1530.0,6.92,0,0,0.0,0,,,0.0,0.0,,,1.0,282.0,82.98,0.0,,,73.0,5.0,0.0,9.0,2.0,5.0,0.0,1,0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.06,0.0,,,4.29,0.53,0.29,0.0,0.06,0.0
834022,112493,Mauro Albertengo,Colegiales,Delantero,36,24,887.0,6.92,3,4,7.0,0,,,27.0,10.0,,,12.0,218.0,53.21,18.0,,,17.0,12.0,3.0,105.0,169.0,5.0,15.0,0,0,0.0,0.3,0.41,0.71,,,2.74,1.01,1.22,1.83,,,1.72,10.65,0.51,1.52,0.0,0.0
1835769,264945,Máximo Oses,San Miguel,Mediocampista,21,22,1199.0,6.92,0,1,1.0,0,,,23.0,6.0,,,13.0,422.0,62.8,51.0,,,109.0,10.0,2.0,193.0,231.0,28.0,30.0,7,0,0.0,0.0,0.08,0.08,,,1.73,0.45,0.98,3.83,,,8.18,14.49,2.1,2.25,0.53,0.0
1020496,3214,Nicolás Chávez,Club Atlético Chacarita Juniors,Defensor,25,23,1590.0,6.92,0,0,0.0,0,,,2.0,1.0,,,11.0,480.0,74.58,30.0,,,203.0,53.0,5.0,208.0,175.0,32.0,15.0,3,0,0.0,0.0,0.0,0.0,,,0.11,0.06,0.62,1.7,,,11.49,11.77,1.81,0.85,0.17,0.0
874957,36841,Franco García,Club Ferro Carril Oeste,Delantero,28,18,759.0,6.92,5,0,5.0,0,,,24.0,11.0,,,4.0,122.0,57.38,10.0,,,26.0,7.0,2.0,83.0,131.0,11.0,5.0,1,0,0.0,0.59,0.0,0.59,,,2.85,1.3,0.47,1.19,,,3.08,9.84,1.3,0.59,0.12,0.0
2228012,3200,Thiago Ocampo,Nueva Chicago,Mediocampista,18,24,1712.0,6.92,3,3,6.0,0,,,43.0,12.0,,,20.0,328.0,60.37,80.0,,,58.0,9.0,1.0,182.0,265.0,21.0,38.0,4,0,0.0,0.16,0.16,0.32,,,2.26,0.63,1.05,4.21,,,3.05,9.57,1.1,2.0,0.21,0.0
581666,112497,Mauricio Asenjo,Los Andes,Delantero,32,21,1752.0,6.92,7,1,8.0,0,,,49.0,29.0,,,12.0,346.0,70.23,11.0,,,71.0,29.0,6.0,206.0,360.0,33.0,35.0,10,2,0.0,0.36,0.05,0.41,,,2.52,1.49,0.62,0.57,,,3.65,10.58,1.7,1.8,0.51,0.1
2110335,6074,Antonio Guerrero,Godoy Cruz,Mediocampista,18,10,438.0,6.92,0,1,1.0,0,,,4.0,2.0,,,11.0,108.0,69.44,10.0,,,24.0,9.0,0.0,60.0,63.0,17.0,7.0,1,0,0.0,0.0,0.21,0.21,,,0.82,0.41,2.26,2.05,,,4.93,12.33,3.49,1.44,0.21,0.0
941498,93513,Nicolas Henry,Tristán Suárez,Defensor,27,7,288.0,6.92,0,0,0.0,0,,,3.0,1.0,,,2.0,112.0,62.5,0.0,,,31.0,10.0,0.0,24.0,17.0,2.0,3.0,2,0,0.0,0.0,0.0,0.0,,,0.94,0.31,0.62,0.0,,,9.69,7.5,0.62,0.94,0.62,0.0
2044755,112499,Valentín Gabriel Aguiñagalde,Temperley,Defensor,21,25,2250.0,6.92,0,0,0.0,0,,,5.0,1.0,,,4.0,900.0,80.67,2.0,,,247.0,100.0,13.0,180.0,127.0,7.0,16.0,7,0,0.0,0.0,0.0,0.0,,,0.2,0.04,0.16,0.08,,,9.88,7.2,0.28,0.64,0.28,0.0
128384,3200,Dylan Gissi,Nueva Chicago,Defensor,35,16,1233.0,6.92,0,0,0.0,0,,,5.0,2.0,,,1.0,581.0,78.49,2.0,,,185.0,85.0,11.0,80.0,49.0,8.0,10.0,2,2,0.0,0.0,0.0,0.0,,,0.36,0.15,0.07,0.15,,,13.5,5.84,0.58,0.73,0.15,0.15
859965,222126,Nicolás Rinaldi,Gimnasia y Tiro de Salta,Mediocampista,33,27,1753.0,6.92,3,2,5.0,0,,,27.0,11.0,,,15.0,674.0,80.42,7.0,,,176.0,41.0,6.0,135.0,158.0,19.0,26.0,4,0,0.0,0.15,0.1,0.26,,,1.39,0.56,0.77,0.36,,,9.04,6.93,0.98,1.33,0.21,0.0
896871,222120,Federico Recalde,Deportivo Madryn,Mediocampista,30,24,1725.0,6.92,0,2,2.0,0,,,11.0,0.0,,,1.0,806.0,81.89,7.0,,,224.0,40.0,10.0,134.0,104.0,39.0,19.0,3,0,0.0,0.0,0.1,0.1,,,0.57,0.0,0.05,0.37,,,11.69,6.99,2.03,0.99,0.16,0.0
789372,112499,Adrián Arregui,Temperley,Mediocampista,34,19,1439.0,6.92,1,0,1.0,0,,,10.0,4.0,,,4.0,746.0,78.02,2.0,,,222.0,42.0,4.0,138.0,97.0,14.0,29.0,5,0,0.0,0.06,0.0,0.06,,,0.63,0.25,0.25,0.13,,,13.88,8.63,0.88,1.81,0.31,0.0
1490981,213361,Leonel Pollacchi,San Telmo,Defensor,23,27,2194.0,6.92,0,0,0.0,0,,,5.0,1.0,,,2.0,702.0,72.22,2.0,,,348.0,137.0,15.0,306.0,142.0,17.0,28.0,8,0,0.0,0.0,0.0,0.0,,,0.21,0.04,0.08,0.08,,,14.28,12.55,0.7,1.15,0.33,0.0
38784,112499,Gabriel Hauche,Temperley,Mediocampista,39,20,1148.0,6.92,5,1,6.0,0,,,21.0,13.0,,,8.0,393.0,73.28,8.0,,,45.0,6.0,0.0,59.0,88.0,18.0,20.0,4,1,0.0,0.39,0.08,0.47,,,1.65,1.02,0.63,0.63,,,3.53,4.63,1.41,1.57,0.31,0.08
2044351,112497,Facundo Villarreal,Los Andes,Mediocampista,21,20,1059.0,6.92,2,2,4.0,0,,,22.0,10.0,,,11.0,189.0,55.03,31.0,,,40.0,5.0,0.0,117.0,182.0,32.0,22.0,3,0,0.0,0.17,0.17,0.34,,,1.87,0.85,0.93,2.63,,,3.4,9.94,2.72,1.87,0.25,0.0
226544,224646,Juan Sánchez Sotelo,Güemes,Delantero,38,21,1453.0,6.91,9,0,9.0,0,,,29.0,14.0,,,10.0,242.0,69.83,2.0,,,31.0,10.0,0.0,74.0,146.0,12.0,12.0,1,0,0.0,0.56,0.0,0.56,,,1.8,0.87,0.62,0.12,,,1.92,4.58,0.74,0.74,0.06,0.0
1111801,36834,Nicolas Barrientos,All Boys,Mediocampista,31,23,1184.0,6.91,1,1,2.0,0,,,18.0,10.0,,,17.0,454.0,74.89,19.0,,,60.0,10.0,1.0,89.0,84.0,21.0,9.0,1,0,0.0,0.08,0.08,0.15,,,1.37,0.76,1.29,1.44,,,4.56,6.77,1.6,0.68,0.08,0.0
1514482,4936,Martín Vallejos,Quilmes Atlético Club,Defensor,25,21,1805.0,6.91,0,3,3.0,0,,,2.0,0.0,,,11.0,643.0,66.87,14.0,,,230.0,57.0,5.0,159.0,127.0,8.0,14.0,2,0,0.0,0.0,0.15,0.15,,,0.1,0.0,0.55,0.7,,,11.47,7.93,0.4,0.7,0.1,0.0
906807,53799,Nicolás Previtali,Atlanta,Mediocampista,31,22,1896.0,6.91,3,0,3.0,3,,,10.0,3.0,,,10.0,855.0,81.4,8.0,,,197.0,37.0,8.0,142.0,126.0,19.0,17.0,2,0,0.0,0.14,0.0,0.14,,,0.47,0.14,0.47,0.38,,,9.35,6.74,0.9,0.81,0.09,0.0
1891466,53799,Tomás Rojas,Atlanta,Defensor,24,24,1966.0,6.91,0,0,0.0,0,,,1.0,0.0,,,3.0,990.0,85.76,6.0,,,231.0,65.0,5.0,181.0,97.0,10.0,24.0,5,1,1.0,0.0,0.0,0.0,,,0.05,0.0,0.14,0.27,,,10.57,8.29,0.46,1.1,0.23,0.05
34391,213361,Facundo Roncaglia,San Telmo,Defensor,39,17,1288.0,6.91,1,0,1.0,0,,,7.0,3.0,,,6.0,445.0,75.28,1.0,,,161.0,58.0,5.0,137.0,99.0,10.0,14.0,1,0,0.0,0.07,0.0,0.07,,,0.49,0.21,0.42,0.07,,,11.25,9.57,0.7,0.98,0.07,0.0
777343,3214,Nicolás Pantaleone,Club Atlético Chacarita Juniors,Defensor,33,17,1263.0,6.91,1,0,1.0,0,,,7.0,1.0,,,2.0,491.0,77.6,1.0,,,131.0,40.0,5.0,102.0,59.0,11.0,8.0,2,1,0.0,0.07,0.0,0.07,,,0.5,0.07,0.14,0.07,,,9.33,7.27,0.78,0.57,0.14,0.07
2022732,112491,Joaquin Cancio,Acassuso,Mediocampista,,9,810.0,6.91,0,0,0.0,0,,,6.0,2.0,,,2.0,288.0,76.39,2.0,,,111.0,28.0,7.0,67.0,51.0,9.0,9.0,2,0,0.0,0.0,0.0,0.0,,,0.67,0.22,0.22,0.22,,,12.33,7.44,1.0,1.0,0.22,0.0
789298,93513,Nicolas Sanchez,Tristán Suárez,Mediocampista,34,20,1227.0,6.91,0,1,1.0,0,,,8.0,2.0,,,11.0,613.0,77.81,6.0,,,123.0,25.0,2.0,115.0,109.0,38.0,15.0,1,0,0.0,0.0,0.07,0.07,,,0.59,0.15,0.81,0.44,,,9.02,8.44,2.79,1.1,0.07,0.0
992105,255426,Matías Villareal,Central Norte de Salta,Mediocampista,34,20,1664.0,6.91,0,0,0.0,0,,,7.0,0.0,,,4.0,654.0,73.39,6.0,,,243.0,34.0,4.0,166.0,129.0,26.0,25.0,5,0,0.0,0.0,0.0,0.0,,,0.38,0.0,0.22,0.32,,,13.14,8.98,1.41,1.35,0.27,0.0
1198495,213361,Nicolas Molina,San Telmo,Delantero,27,22,1108.0,6.91,2,2,4.0,0,,,30.0,11.0,,,6.0,287.0,64.46,5.0,,,50.0,15.0,2.0,132.0,225.0,15.0,17.0,3,0,0.0,0.16,0.16,0.32,,,2.44,0.89,0.49,0.41,,,4.06,10.72,1.22,1.38,0.24,0.0
1215983,36834,Alexis Melo,All Boys,Mediocampista,24,24,1472.0,6.91,1,0,1.0,0,,,23.0,7.0,,,8.0,632.0,75.16,13.0,,,194.0,20.0,3.0,149.0,127.0,44.0,13.0,5,0,0.0,0.06,0.0,0.06,,,1.41,0.43,0.49,0.79,,,11.86,9.11,2.69,0.79,0.31,0.0
340863,23950,Matías García,San Martín de Tucumán,Mediocampista,34,13,424.0,6.91,1,2,3.0,0,,,4.0,3.0,,,7.0,190.0,74.21,5.0,,,32.0,6.0,1.0,48.0,63.0,12.0,10.0,2,0,0.0,0.21,0.42,0.64,,,0.85,0.64,1.49,1.06,,,6.79,10.19,2.55,2.12,0.42,0.0
1819646,112493,Franco  Zicarelli,Colegiales,Mediocampista,24,24,1357.0,6.91,1,2,3.0,0,,,26.0,8.0,,,30.0,596.0,65.44,25.0,,,87.0,12.0,3.0,101.0,150.0,12.0,17.0,3,0,0.0,0.07,0.13,0.2,,,1.72,0.53,1.99,1.66,,,5.77,6.7,0.8,1.13,0.2,0.0
